"683","Mopaliidae"
"684","Clathrinidae"
"685","Dendrasteridae"
"686","Crisiidae"
"687","Diaperoeciidae"
"688","Heteroporidae"
"689","Cucumariidae"
"690","Psolidae"
"691","Sclerodactylidae"
"692","Diadematidae"
"693","Strongylocentrotidae"
"694","Ascidiidae"
"695","Cionidae"
"696","Clavelinidae"
"697","Didemnidae"
"698","Perophoridae"
"699","Polyclinidae"
"700","Asteriidae"
"701","Pycnopodiidae"
"702","Limidae"
"703","Lingulidae"
"704","Caudinidae"
"705","Hiatellidae"
"706","Myidae"
"707","Pholadidae"
"708","Mytilidae"
"709","Octopodidae"
"710","Amphiuridae"
"711","Ophiactidae"
"712","Ophiocomidae"
"713","Ophiodermatidae"
"714","Ophionereididae"
"715","Ophiothricidae"
"716","Ophiuridae"
"717","Anomiidae"
"718","Pectinidae"
"719","Astropectinidae"
"720","Luidiidae"
"721","Lyonsiidae"
"722","Thraciidae"
"723","Molgulidae"
"724","Pyuridae"
"725","Styelidae"
"726","Pteriidae"
"727","Pyrosomatidae"
"728","Salpidae"
"729","Sepiolidae"
"730","Solemyidae"
"731","Loveniidae"
"732","Echinasteridae"
"733","Toxopneustidae"
"734","Loliginidae"
"735","Ommastrephidae"
"736","Asterinidae"
"737","Asteropseidae"
"738","Goniasteridae"
"739","Ophidiasteridae"
"740","Cardiidae"
"741","Carditidae"
"742","Chamidae"
"743","Galeommatidae"
"744","Lasaeidae"
"745","Lucinidae"
"746","Mactridae"
"747","Pharidae"
"748","Psammobiidae"
"749","Semelidae"
"750","Solecurtidae"
"751","Solenidae"
"752","Tellinidae"
"753","Ungulinidae"
"754","Veneridae"
"755","Cutleriaceae"
"756","Desmarestiaceae"
"757","Punctariaceae"
"758","Dictyotaceae"
"759","Chordariaceae"
"760","Corynophlaeaceae"
"761","Ectocarpaceae"
"762","Ralfsiaceae"
"763","Cystoseiraceae"
"764","Fucaceae"
"765","Sargassaceae"
"766","Alariaceae"
"767","Laminariaceae"
"768","Lessoniaceae"
"769","Scytosiphonaceae"
"770","Sphacelariaceae"
"771","Sporochnaceae"
"772","Amphiumidae"
"773","Proteidae"
"774","Sirenidae"
"775","Umbridae"
"776","Amblyopsidae"
"777","Hypoxidaceae"
"778","Nyssaceae"
"779","Dioscoreaceae"
"780","Cyrillaceae"
"781","Styracaceae"
"782","Symplocaceae"
"783","Gelsemiaceae"
"784","Calycanthaceae"
"785","Magnoliaceae"
"786","Podocarpaceae"
"787","Azollaceae"
"788","Altingiaceae"
"789","Iteaceae"
"790","Penthoraceae"
"791","Lygodiaceae"
"792","Sphenocleaceae"
"793","Frullaniaceae"
"794","Porellaceae"
"795","Scenedesmaceae"
"796","Selenastraceae"
"797","Sphagnaceae"
"798","Hyalellidae"
"799","Cambaridae"
"800","Palaemonidae"
"801","Canthocamptidae"
"802","Asellidae"
"803","Viviparidae"
"804","Planorbidae"
"805","Buccinidae"
"806","Aclididae"
"807","Hydrobiidae"
"808","Facelinidae"
"809","Discidae"
"810","Haplotrematidae"
"811","Philomycidae"
"812","Polygyridae"
"813","Zonitidae"
"814","Araneidae"
"815","Atypidae"
"816","Linyphiidae"
"817","Lycosidae"
"818","Oxyopidae"
"819","Pisauridae"
"820","Tetragnathidae"
"821","Arctiidae"
"822","Satyridae"
"823","Anobiidae"
"824","Anthicidae"
"825","Anthribidae"
"826","Bostrichidae"
"827","Buprestidae"
"828","Cantharidae"
"829","Cryptophagidae"
"830","Curculionidae"
"831","Dryopidae"
"832","Dytiscidae"
"833","Elateridae"
"834","Elmidae"
"835","Erirhinidae"
"836","Erotylidae"
"837","Geotrupidae"
"838","Gyrinidae"
"839","Haliplidae"
"840","Helophoridae"
"841","Heteroceridae"
"842","Hydraenidae"
"843","Hydrochidae"
"844","Hydrophilidae"
"845","Laemophloeidae"
"846","Lampyridae"
"847","Limnichidae"
"848","Lucanidae"
"849","Melyridae"
"850","Mordellidae"
"851","Noteridae"
"852","Oedemeridae"
"853","Passalidae"
"854","Ptilodactylidae"
"855","Pyrochroidae"
